Id,Profile,Relationship Role,Nearest Neighbors
1047499341,"nan Alberni Secondary mechanic nan mechanic playing video games and building stuff Urban (big city) nan , 1 , 4 , 2 nan nan nan nan nan nan",mentee,"[('1047501471', 1.0, 'mentee'), ('10330', 1.0, 'mentor'), ('1047499328', 1.0, 'mentee'), ('15678', 1.0, 'mentee')]"
1047499925,"University of British Columbia Okanagan  nan Nurse Practitioner nan Nursing. Nurse Practiitioner Masters. I love to play sports of any kind. I ski, play ice hockey, play basketball and many other sports. I love to spend time outdoors and enjoy hiking, camping, hunting and other outdoor activities. I love to read and to learn. My favourite genres are historical fiction, science fiction, history and thrillers like Stephen King books. I like to cook and to bake and to improve my culunary skills. I enjoy movies and television occasionally.   nan nan , 1 , 4 , 1 nan nan nan nan nan nan",mentor,"[('1047498405', 1.0, 'mentor'), ('1047497879', 0.99, 'mentee'), ('1047541032', 0.99, 'mentee'), ('1047547951', 0.99, 'mentor')]"
10160,"nan nan nan nan Rural Pre-Medicine  nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('10353', 1.0, 'mentor'), ('10695', 1.0, 'mentee'), ('10119', 1.0, 'mentor'), ('10141', 1.0, 'mentor')]"
1047497879,"nan Alberni Secondary I don't really know. Maybe something with audiovisual stuff, history, acting, music... nan I am interested in social sciences and art, like history, acting, music and I like using computers for creating videos, photos etc Hanging out with friends, reading, watching movies and series, dancing, playing piano, singing, editing videos, hand-crafts, imagining projects I would like to do far from other towns/cities (like yours!) nan , 0 , 4 , 1 nan nan nan nan nan nan",mentee,"[('1047593954', 1.0, 'mentee'), ('1047498405', 1.0, 'mentor'), ('1047541032', 1.0, 'mentee'), ('1047585221', 1.0, 'mentee')]"
1047499586,"nan Alberni Secondary be a doctor/nurse/mechanic nan being a doctor skiing/biking/RCing Urban (big city) nan , 1 , 0 , 1 nan nan nan nan nan nan",mentee,"[('1047498733', 1.0, 'mentee'), ('1047501368', 1.0, 'mentee'), ('1047499341', 1.0, 'mentee'), ('15678', 1.0, 'mentee')]"
10322,"nan nan nan nan Nursing nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('9923', 1.0, 'mentee'), ('10141', 1.0, 'mentor'), ('10160', 1.0, 'mentor'), ('10119', 1.0, 'mentor')]"
1047513123,"nan Other Not sure nan Im not sure but I enjoy geography  Guitar, gym far from other towns/cities (like yours!) nan He/him Male 1 nan I hope it is insightful  Doesnt matter nan nan nan",mentee,"[('1047516916', 1.0, 'mentee'), ('1047639701', 1.0, 'mentee'), ('1047541056', 1.0, 'mentee'), ('1047501368', 1.0, 'mentee')]"
10694,", 0 nan nan nan Sciences nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentee,"[('13440', 1.0, 'mentor'), ('11096', 1.0, 'mentor'), ('10695', 1.0, 'mentee'), ('10705', 1.0, 'mentee')]"
11096,", 2 nan nan nan Pharmacy nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('13440', 1.0, 'mentor'), ('10694', 1.0, 'mentee'), ('10695', 1.0, 'mentee'), ('10705', 1.0, 'mentee')]"
1047541619,"UBC, pharmaceutical sciences  nan I want to be a surgeon as I am interested in studying tumors. nan I volunteered at GDPT Huyen Quang where my role was assisting in teaching children how to read and write Vietnamese  I watch movies, listen to K-pop and learn Korean in my spare time. far from other towns/cities (like yours!) nan She No preference  1 nan Getting advice on my life, getting to know teenagers more. I can match with anyone in any institution. nan nan nan",mentor,"[('1047516620', 1.0, 'mentee'), ('1047541032', 1.0, 'mentee'), ('1047554026', 1.0, 'mentee'), ('1047592264', 1.0, 'mentee')]"
1047549398,nan nan Freelance commission artist because i enjoy working on my own terms and feeling more free in my creative path. nan My favourite school subject is art. but I'm not in art. but I like it because i like developing more creative skills. I draw and play video games because I'm boring and just repeat the same few things every single day.  Urban (big city) nan he/him no preference is just feel uncomfortable around cis straight women due to personal reasons 1 nan Having someone to talk to. someone who is LGBTQ+ and creative. nan nan nan,mentee,"[('1047541619', 1.0, 'mentor'), ('1047541032', 1.0, 'mentee'), ('1047592264', 1.0, 'mentee'), ('1047516620', 1.0, 'mentee')]"
10705,", 0 nan nan nan Genetic Medicine nan nan nan nan , 1 , 1 nan nan nan nan nan nan",mentee,"[('13440', 1.0, 'mentor'), ('10985', 1.0, 'mentee'), ('10694', 1.0, 'mentee'), ('11096', 1.0, 'mentor')]"
1047541056,"nan nan Heavy duty operator cause it's fun nan Going to work in berta Hunt fish quad work Rural (a small town nan Male Male or female,  there's 2 genders don't care 0 nan Questions answered  No  nan nan nan",mentee,"[('1047516916', 1.0, 'mentee'), ('1047593968', 1.0, 'mentee'), ('1047513123', 1.0, 'mentee'), ('1047554072', 1.0, 'mentee')]"
1047549749,"nan nan Bettering peoples lives through social media, starting a clothing line, trading stocks, creating a video game, modelling someday nan I like math, gym, entrepreneurship, I've worked at customer services places and trades Hanging with family, comedy, making videos/edits, eating food. far from other towns/cities (like yours!) nan He Male 1 nan Getting advice on your life Meeting certain people has changed my life I would prefer a mentor that is in business/stocks or social media nan nan nan",mentee,"[('1047541619', 1.0, 'mentor'), ('1047592264', 1.0, 'mentee'), ('1047513324', 1.0, 'mentor'), ('1047541564', 1.0, 'mentee')]"
1047498733,"nan Alberni Secondary I want to be a comedian  nan skiing program go skiing and biking      Urban (big city) nan , 1 , 0 , 1 nan nan nan nan nan nan",mentee,"[('1047499586', 1.0, 'mentee'), ('1047501368', 1.0, 'mentee'), ('1047499341', 1.0, 'mentee'), ('15678', 1.0, 'mentee')]"
1047487655,"Kwantlen Polytechnic University nan A Registered Psychiatric Nurse  nan Mental Health Nursing Studying, Parenting, Outdoors nan nan , 0 , 4 , 1 nan nan nan nan nan nan",mentor,"[('15678', 1.0, 'mentee'), ('15660', 1.0, 'mentee'), ('1047499348', 1.0, 'mentee'), ('1047499328', 1.0, 'mentee')]"
1047516916,"nan nan having my own business nan work in trades until i have enough money to start my own business sports, working and spend time with friends Urban (big city) nan he him dont care 1 nan learn about budgeting for school no nan nan nan",mentee,"[('1047541056', 1.0, 'mentee'), ('1047513123', 1.0, 'mentee'), ('1047593968', 1.0, 'mentee'), ('1047639701', 1.0, 'mentee')]"
1047639685,"nan Alberni Secondary i want to do tattoos thats all nan art  i like to draw and create tattoo designs.  No preference nan he she they nan i don't really care. nan finding motivation, I struggle hard with that.  i am shy with new poeple i do want to go to a art school that does line art for tattoos i do lack communication i am proud of my art skills  A few times a week Too busy nan",mentee,"[('1047554026', 1.0, 'mentee'), ('1047513324', 1.0, 'mentor'), ('1047541564', 1.0, 'mentee'), ('1047541619', 1.0, 'mentor')]"
1047581892,"I am currently a fourth-year student majoring in Applied Animal Biology in the faculty of Land and Food Systems at the University of British Columbia. I transferred here in my second year; I initially went to the University of Waterloo in Ontario where I was enrolled in the Honours Health Studies program. nan I plan on becoming a secondary school biology teacher! I found that while I was in high school, there were certain teachers who really made my experience the best that it could be, and I want to return that gesture for my own future students. I�m also considering a career in the psychology field or obtaining a Masters degree in Library Science - I�ve taken many undergraduate psychology courses which I found super interesting and would love working in that area, and this past year I worked at a library on-campus that I really enjoyed and could also foresee a career in for myself. My path to post-secondary is a bit of a complicated one. In Grade 12, I had my entire life planned out, from each course I would take in every year in my undergrad to which medical schools I would apply to. I was 100% set on becoming a doctor, and my dream school was McMaster University in their Health Sciences program. My plan was thrown off when I received a rejection letter from them, and so I accepted the school that I had listed as my second choice: the University of Waterloo, where I studied Honours Health Studies. I quickly found that medical school wasn�t the right path for me because I wasn�t passionate about any of my health-related classes, and so I started to think more about what I really cared about rather than what I thought I 'should' do. I�ve always had a strong love for animals, and so I decided to make the move across the country to study Applied Animal Biology at the University of British Columbia (UBC), which I am in the process of completing this year. I chose to study at UBC because it was one of the only schools in Canada that offered an animal biology program that aligned with my interests. Throughout the past three years, I�ve thought about pursuing veterinary science, working in a zoo or a conservation area, or finding a career in an animal shelter. I�ve finally settled on something almost unrelated to my degree - teaching. Its been quite the journey with a lot of difficult moments, but without these hardships I never would have found where my true passions lie! nan I love to play video games, watch anime/read manga, and play piano in my free time! I'm also super passionate about musical theatre and singing. nan I have a rural background She/Her 0 1 I'm more than happy to help with any concerns related to choosing a career, recognizing and managing mental health issues (e.g. depression and anxiety), dealing with burnout/finding motivation, adjusting to living by yourself, and learning how to manage your time!  nan I'm a woman in STEM and can provide some insight for any female-identifying students hoping to go into this field of study! nan nan nan",mentor,"[('1047584898', 0.97, 'mentor'), ('1047583027', 0.96, 'mentor'), ('1047637319', 0.96, 'mentor'), ('1047585820', 0.96, 'mentor')]"
13464,"University of British Columbia nan University Educator, Health related Researcher nan Cell and Developmental Biology Swimming, Skiing, Board Games, Movies nan nan , 0 , 4 , 1 nan nan nan nan nan nan",mentor,"[('1047501149', 1.0, 'mentor'), ('13431', 1.0, 'mentor'), ('1047498734', 1.0, 'mentee'), ('1047499337', 1.0, 'mentee')]"
1047516620,"nan Charles Hays Secondary - Ling Dental Hygienist because that's what my aunt went to school for and I find it interesting. nan My plans for after high school are to move to Prince George and attend CNC's Dental Hygiene Program.  My hobbies include hanging out with my friends, quadding and fishing. Urban (big city) nan She Female or Male 1 nan I hope to gain more general knowledge about the dental hygiene program and what it entails.  No preference  nan nan nan",mentee,"[('1047541619', 1.0, 'mentor'), ('1047541032', 1.0, 'mentee'), ('1047554034', 1.0, 'mentee'), ('1047592264', 1.0, 'mentee')]"
1047548888,nan South Kamloops SS explosive worker because i like explosions. nan explosives worker gaming Urban (big city) nan male male 1 nan i wish to learn new things. i would like someone whom likes to play games occasionally.  nan nan nan,mentee,"[('1047499573', 1.0, 'mentee'), ('1047551394', 1.0, 'mentee'), ('1047498720', 1.0, 'mentee'), ('1047516882', 1.0, 'mentee')]"
1047585219,"nan Hope Secondary - Cattrell Coastguard, Lifeguard nan i plan on working for a year after high school to save up some money to go to school or to travel.  Dirtbiking swimming working hockey friends  No preference nan He him nan nan nan i would like to learn more about post secondary, and how different it is living on your own and staying on task to do your schooling   well i liked swimming when i was younger so i decided to work towards being a lifeguard and now I'm thinking of working towards a=being a coastguard nan nan nan",mentee,"[('1047516620', 1.0, 'mentee'), ('1047541032', 1.0, 'mentee'), ('1047585061', 1.0, 'mentee'), ('1047557268', 1.0, 'mentee')]"
10697,", 0 nan nan nan Phycology or pediatrician nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentee,"[('10702', 1.0, 'mentee'), ('10175', 1.0, 'mentor'), ('11588', 1.0, 'mentor'), ('10705', 1.0, 'mentee')]"
1047551648,"nan nan My dream career would be anything to do with drawing  nan I do not know what I want to do or study after high school. Art and foods are my favorite classes because I really enjoy creating things in art and I enjoy foods because I love baking.   I love drawing portraits.  Urban (big city) nan she / her  female  2 nan I would like a role model or someone I can relate to. I am very passionate about art. I grew up in the kootaney's in a pretty close community, I really enjoy walking around my town going for hikes, and hanging out at the beach. I am looking for someone who also enjoys art. nan nan nan",mentee,"[('1047554104', 1.0, 'mentee'), ('1047549750', 1.0, 'mentee'), ('1047588327', 1.0, 'mentee'), ('1047548722', 1.0, 'mentor')]"
10119,"nan nan nan nan rural pre medicine program at Selkirk college nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('10160', 1.0, 'mentor'), ('10141', 1.0, 'mentor'), ('10353', 1.0, 'mentor'), ('10322', 1.0, 'mentor')]"
1047585221,"nan Hope Secondary - Cattrell astronaut, engineering science, chemistry, physics nan im not sure, i want to study more maths/physics/chemistry i play video games and hang out with friends Urban (big city) nan he nan nan nan how to live on  my own and spend money, what to expect from post secondary. someone who?s good at teaching and i can chill with while learning nan nan nan",mentee,"[('1047593954', 1.0, 'mentee'), ('1047541038', 1.0, 'mentee'), ('1047513309', 1.0, 'mentor'), ('1047554034', 1.0, 'mentee')]"
1047583535,"Douglas College, Bachelor of Arts in Applied Criminology, 4th year nan Law (lawyer, paralegal, legal assistant) Politics (MP, civil servant, political assistant, diplomat) Crime Prevention (information and intelligence, analyst, CBSA officer, auxiliary pool)I think a big problem in society is that people do not do enough to help each other. People that are otherwise innocent are treated as hardened criminals by society after making a one time mistake. I think reshaping the way society sees these offenders in a way to foster understanding, sympathy and remorse would actually help reduce crime and recidivism overall.  I started an Associate of Science degree right after high school. After about a year, I changed my mind and switched into Criminology. It has been truly remarkable how much I enjoy studying criminology! Now I will soon be finishing a BA in Applied Crim.  nan Arts, cooking, Lego, Movies & TV, Cars, mechanical work, building things, boating/kayaking, camping, fishing nan I have an urban background He/Him motivated, ambitious, creative, honest, flexible, courageous nan Time management, post secondary transition, finding ones identity, study habits, academic difficulties, family issues (divorce/separation) nan I am not indigenous myself but am well-versed in the struggles Canada's indigenous populations face. I was part of sports teams in high school and also have experience dealing with family issues relating to divorce and separation. nan nan nan",mentor,"[('1047549915', 0.98, 'mentor'), ('1047567699', 0.98, 'mentor'), ('1047549055', 0.98, 'mentee'), ('1047639689', 0.98, 'mentee')]"
1047627569,"nan Charles Hays Secondary - Ling onboard engineer - military  nan college to become a structural aviation mechanic, after that learn within military  dirtbike, tinker No preference nan he/him or just liams fine no need for formality nan stoic, calculated, however with the interest of a child to unknown things. nan how to do my taxes, dont wanna get a busted knee cap thanks to the cra overtly formal in a professional environment, outside of then cant be discussed A few times a week No class/homework time to work on the program nan",mentee,"[('1047541032', 1.0, 'mentee'), ('1047554195', 1.0, 'mentee'), ('1047592070', 1.0, 'mentee'), ('1047640493', 1.0, 'mentee')]"
1047501471,"nan nan carpenter nan video games likes games dislikes school Urban (big city) nan , 1 , 4 , 0 nan nan nan nan nan nan",mentee,"[('1047499341', 1.0, 'mentee'), ('10330', 1.0, 'mentor'), ('15678', 1.0, 'mentee'), ('1047499328', 1.0, 'mentee')]"
10988,", 12 nan nan nan Biophysics; Medicine nan nan nan nan , 2 , 1 nan nan nan nan nan nan",mentor,"[('10698', 1.0, 'mentee'), ('11588', 1.0, 'mentor'), ('10716', 1.0, 'mentee'), ('10175', 1.0, 'mentor')]"
